geo_level,geo_code,geo_name,tier,estimand,metric,value,lo,hi,n_trials,n_participants,gate_status,gate_reason,display_rule,crosses_parity,below_support_floor,pct_participants_exact,top_trial_id,top_trial_share_pct,concentration_flag,support_share,delta_from_raw_pp,extrapolation_pp,frame_stamp,snapshot_date,run_id
country,BRA,Brazil,1,std_gcomp,female_share_pct,,,,206,37359,pass,support 0.1164 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,2.64,NCT01363765,12.47,false,0.1164,,2.39,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,RUS,Russia,1,std_gcomp,female_share_pct,,,,194,45415,pass,support 0.2446 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.27,NCT03415152,5.66,false,0.2446,,1.66,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,AUS,Australia,1,std_gcomp,female_share_pct,,,,193,37780,pass,support 0.1295 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.76,NCT00430989,18.56,false,0.1295,,4.01,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,IND,India,1,std_gcomp,female_share_pct,21.3,19.95,22.8,191,68849,pass,,show,false,false,4.61,NCT01686750,31.56,false,0.2533,-5.7,2.24,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,NLD,Netherlands,1,std_gcomp,female_share_pct,,,,180,113347,pass,support 0.0521 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.32,NCT00744263,74.54,true,0.0521,,3.68,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,MEX,Mexico,1,std_gcomp,female_share_pct,,,,167,22982,pass,support 0.065 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.64,NCT04343521,19.41,false,0.065,,4.79,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,SWE,Sweden,1,std_gcomp,female_share_pct,47.54,46.85,48.22,164,515715,pass,one trial supplies 89.3% of this geography's participants,badge_concentration,false,false,0.04,NCT04927858,89.3,true,0.3492,2.45,0.51,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-TUR,Turkey (Türkiye),1,std_gcomp,female_share_pct,,,,164,27998,pass,support 0.1217 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,1.09,NCT04022668,10.72,false,0.1217,,2.57,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,DNK,Denmark,1,std_gcomp,female_share_pct,49.23,47.92,50.58,155,167211,pass,,show,true,false,0.09,NCT03405363,39.12,false,0.3833,-2.07,1.7,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,CHE,Switzerland,1,std_gcomp,female_share_pct,,,,148,18692,pass,support 0.0341 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,1.9,NCT00617084,12.26,false,0.0341,,2.52,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,ZAF,South Africa,1,std_gcomp,female_share_pct,,,,108,101995,pass,support 0.1813 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,0.39,NCT04466488,49.8,true,0.1813,,5.41,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,ISR,Israel,1,std_gcomp,female_share_pct,,,,103,16418,pass,support 0.0224 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,1.11,NCT00368316,17.05,false,0.0224,,2.55,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,THA,Thailand,1,std_gcomp,female_share_pct,,,,102,59728,pass,support 0.0592 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,0.03,NCT00223080,27.45,false,0.0592,,0.74,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,AUT,Austria,1,std_gcomp,female_share_pct,,,,98,40258,pass,support 0.127 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,0.08,NCT01727518,37.18,false,0.127,,4.64,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,SGP,Singapore,1,std_gcomp,female_share_pct,,,,86,10227,pass,support 0.0154 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0,NCT00325156,25.33,false,0.0154,,1.24,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,POL,Poland,1,std_gcomp,female_share_pct,,,,69,31546,pass,support 0.0383 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.51,NCT03450915,39.49,false,0.0383,,2.26,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,GRC,Greece,1,std_gcomp,female_share_pct,,,,62,13457,pass,support 0.0681 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.88,NCT04672941,10.37,false,0.0681,,1.79,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,FIN,Finland,1,std_gcomp,female_share_pct,,,,61,92670,pass,support 0.0247 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.01,NCT04137887,35.71,false,0.0247,,1.38,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,NOR,Norway,1,std_gcomp,female_share_pct,,,,59,20812,pass,support 0.0323 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,0.4,NCT02747121,35.59,false,0.0323,,3.95,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,EGY,Egypt,1,std_gcomp,female_share_pct,,,,57,6344,pass,support 0.0169 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,0,NCT05570500,9.84,false,0.0169,,3.29,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,HKG,Hong Kong,1,std_gcomp,female_share_pct,,,,51,8386,pass,support 0.0241 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,5.06,NCT04241575,12.65,false,0.0241,,4.55,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,UGA,Uganda,1,std_gcomp,female_share_pct,,,,50,237275,pass,support 0.1655 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,80.89,NCT04566510,80.83,true,0.1655,,5.47,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_gcomp|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,USA,United States,1,std_modal,female_share_pct,50.4,,,34824,22267105,pass,,show,false,false,0.25,NCT04053075,13.02,false,0.9812,,0.01,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,JPN,Japan,1,std_modal,female_share_pct,44.31,,,1217,1308659,pass,,show,false,false,0.07,NCT05321810,14.79,false,0.4769,,0.35,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,GBR,United Kingdom,1,std_modal,female_share_pct,54.36,,,1123,2246649,pass,,show,false,false,0.05,NCT04969653,33.59,false,0.6467,,1.58,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,CHN,China,1,std_modal,female_share_pct,50.55,,,935,2151656,pass,one trial supplies 77.1% of this geography's participants,badge_concentration,false,false,0.1,NCT04903496,77.12,true,0.6512,,1.19,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,CAN,Canada,1,std_modal,female_share_pct,52.74,,,917,780479,pass,,show,false,false,0.28,NCT02975375,34.15,false,0.4,,3.57,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,DEU,Germany,1,std_modal,female_share_pct,45.2,,,754,416870,pass,,show,false,false,0.37,NCT05162014,34.84,false,0.4463,,0.47,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,KOR,South Korea,1,std_modal,female_share_pct,51.96,,,441,660555,pass,one trial supplies 56% of this geography's participants,badge_concentration,false,false,0.05,NCT04446039,56.05,true,0.4911,,0.4,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,FRA,France,1,std_modal,female_share_pct,47.99,,,392,1471854,pass,one trial supplies 94.5% of this geography's participants,badge_concentration,false,false,0.02,NCT05838664,94.46,true,0.4025,,2.23,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,ITA,Italy,1,std_modal,female_share_pct,,,,337,78187,pass,support 0.215 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.94,NCT02928536,15.22,false,0.215,,3.45,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,ESP,Spain,1,std_modal,female_share_pct,47.41,,,332,125534,pass,,show,false,false,0.78,NCT03441633,41.18,false,0.2852,,0.7,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,TWN,Taiwan,1,std_modal,female_share_pct,51.12,,,250,142876,pass,one trial supplies 69.5% of this geography's participants,badge_concentration,false,false,0.57,NCT01741363,69.51,true,0.2553,,0.43,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,BEL,Belgium,1,std_modal,female_share_pct,,,,232,44477,pass,support 0.0495 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,1.15,NCT03793972,18.34,false,0.0495,,2.6,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,BRA,Brazil,1,std_modal,female_share_pct,,,,206,37359,pass,support 0.1164 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,2.64,NCT01363765,12.47,false,0.1164,,2.39,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,RUS,Russia,1,std_modal,female_share_pct,,,,194,45415,pass,support 0.2446 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.27,NCT03415152,5.66,false,0.2446,,1.66,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,AUS,Australia,1,std_modal,female_share_pct,,,,193,37780,pass,support 0.1295 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.76,NCT00430989,18.56,false,0.1295,,4.01,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,IND,India,1,std_modal,female_share_pct,21.38,,,191,68849,pass,,show,false,false,4.61,NCT01686750,31.56,false,0.2533,,2.24,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,NLD,Netherlands,1,std_modal,female_share_pct,,,,180,113347,pass,support 0.0521 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.32,NCT00744263,74.54,true,0.0521,,3.68,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,MEX,Mexico,1,std_modal,female_share_pct,,,,167,22982,pass,support 0.065 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.64,NCT04343521,19.41,false,0.065,,4.79,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,SWE,Sweden,1,std_modal,female_share_pct,48.32,,,164,515715,pass,one trial supplies 89.3% of this geography's participants,badge_concentration,false,false,0.04,NCT04927858,89.3,true,0.3492,,0.51,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-TUR,Turkey (Türkiye),1,std_modal,female_share_pct,,,,164,27998,pass,support 0.1217 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,1.09,NCT04022668,10.72,false,0.1217,,2.57,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,DNK,Denmark,1,std_modal,female_share_pct,50.06,,,155,167211,pass,,show,true,false,0.09,NCT03405363,39.12,false,0.3833,,1.7,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,CHE,Switzerland,1,std_modal,female_share_pct,,,,148,18692,pass,support 0.0341 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,1.9,NCT00617084,12.26,false,0.0341,,2.52,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,ZAF,South Africa,1,std_modal,female_share_pct,,,,108,101995,pass,support 0.1813 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,0.39,NCT04466488,49.8,true,0.1813,,5.41,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,ISR,Israel,1,std_modal,female_share_pct,,,,103,16418,pass,support 0.0224 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,1.11,NCT00368316,17.05,false,0.0224,,2.55,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,THA,Thailand,1,std_modal,female_share_pct,,,,102,59728,pass,support 0.0592 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,0.03,NCT00223080,27.45,false,0.0592,,0.74,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,AUT,Austria,1,std_modal,female_share_pct,,,,98,40258,pass,support 0.127 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,0.08,NCT01727518,37.18,false,0.127,,4.64,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,SGP,Singapore,1,std_modal,female_share_pct,,,,86,10227,pass,support 0.0154 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0,NCT00325156,25.33,false,0.0154,,1.24,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,POL,Poland,1,std_modal,female_share_pct,,,,69,31546,pass,support 0.0383 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.51,NCT03450915,39.49,false,0.0383,,2.26,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,GRC,Greece,1,std_modal,female_share_pct,,,,62,13457,pass,support 0.0681 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.88,NCT04672941,10.37,false,0.0681,,1.79,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,FIN,Finland,1,std_modal,female_share_pct,,,,61,92670,pass,support 0.0247 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,0.01,NCT04137887,35.71,false,0.0247,,1.38,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,NOR,Norway,1,std_modal,female_share_pct,,,,59,20812,pass,support 0.0323 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,0.4,NCT02747121,35.59,false,0.0323,,3.95,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,EGY,Egypt,1,std_modal,female_share_pct,,,,57,6344,pass,support 0.0169 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,0,NCT05570500,9.84,false,0.0169,,3.29,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,HKG,Hong Kong,1,std_modal,female_share_pct,,,,51,8386,pass,support 0.0241 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,false,true,5.06,NCT04241575,12.65,false,0.0241,,4.55,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,UGA,Uganda,1,std_modal,female_share_pct,,,,50,237275,pass,support 0.1655 < floor 0.25: the standardized value would be formed mostly over covariate cells this geography never occupies,withheld,true,true,80.89,NCT04566510,80.83,true,0.1655,,5.47,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=std_modal|GL=country,2026-06-19,geo_rep_2026-06-19_run063
